Real_Rating,Raw_star_rating,Text,RNN_raw,RNN_Class,CNN_raw,CNN_Class,Logistic_Regression_raw,Logistic_Regression_Class,Naive_Bayes_raw,Naive_Bayes_Class,Random_Forest_raw,Random_Forest_Class,NLTK_raw,NLTK_Class,TextBlob_raw,TextBlob_Class
Positive,5.0,"['dog', 'love', 'flavor', 'crunchi', 'ingredi', 'good']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.6,Positive
Positive,5.0,"['thought', 'wed', 'give', 'tri', 'someth', 'differ', 'pup', 'absolut', 'love', 'choos', 'first', 'almost', 'food', 'give']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.375,Positive
Negative,2.0,"['6', 'dog', 'rang', 'differ', 'size', 'breed', '3', 'stomach', 'issu', 'caus', 'pass', 'ga', 'lot', 'stink', 'bad', 'lose', 'sleep', 'get', '3', '4', 'time', 'night', 'let', 'night', 'stop', 'give', 'wag', 'brand', 'fine', 'didnt', 'get', 'let', 'buy']",2,Negative,2,Negative,2.0,Negative,2.0,Negative,2.0,Negative,0.0,Neutral,-0.14166666666666658,Negative
Neutral,3.0,"['i’v', 'dog', 'year', 'past', 'month', 'though', 'notic', '68', 'lb', 'golden', 'retriev', 'bad', 'ga', 'runni', 'stool', 'known', 'health', 'issu', 'insid', 'dog', '90', 'time', 'transit', 'differ', 'food', 'realli', 'thing', 'someth', 'formulari', 'chang', 'product']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,-0.21666666666666665,Negative
Positive,5.0,"['found', 'food', 'tri', 'small', 'bag', 'mix', 'dog', 'old', 'food', 'make', 'sure', 'stomach', 'handl', '25', 'pound', 'vaccum', 'small', 'dog', 'dri', 'food', 'small', 'girl', 'inhail', 'food', 'perfect', 'size', 'small', 'chewer', 'dog', 'larger', 'medium', 'dog', 'give', 'nice', 'cruch', 'help', 'teeth', 'clean', 'food', 'interest', 'perfect', 'size', 'carri', 'around', 'train', 'treat', 'compair', 'label', 'nation', 'grain', 'free', 'brand', 'wag', 'brand', 'ingreadi', 'better', 'read', 'trust', 'manufatur', 'wag', 'make', 'qualiti', 'product', 'need', 'make', 'salmon', 'grain', 'free', 'dri', 'cat', 'food', 'find', 'brand', 'like', 'stay', 'brand', 'thank', 'make', 'great', 'trustworthi', 'product', 'say', 'follow', 'feed', 'chart', 'bag', 'talk', 'vet', 'help', 'work', 'good', 'amount', 'nutrit', 'label', 'print', 'amazon']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.33541666666666664,Positive
Positive,4.0,"['dog', 'like']",4,Positive,5,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'sensit', 'chicken', 'read', 'chicken', 'fat', 'safe', 'decid', 'give', 'tri', 'hasn’t', 'sever', 'itchi', 'stomach', 'troubl', 'complaint', 'would', 'price', '60', 'kind', 'steep', 'budget']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.08,Negative
Positive,5.0,"['4', 'dog', 'usual', 'eat', 'pure', 'balanc', 'slowli', 'switch', 'wag', 'great', 'valu', 'product', 'easi', 'switch', 'dog', 'love', 'wag']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.31607142857142856,Positive
Neutral,3.0,"['order', 'pinch', 'dog', 'wasn’t', 'thrill', 'food', 'job', 'want', 'tri', 'see', 'like', 'probabl', 'won’t', 'order']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['good', 'ingredi', 'larg', 'dog', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.6,Positive
Positive,5.0,"['2', '4', 'golden', 'super', 'picki', 'eat', 'top', '2', 'femal', 'hard', 'time', 'grow', 'hair', 'back', 'puppi', 'within', 'month', 'fur', 'flourish', 'beauti', 'ladi', 'even', 'pack', 'extra', 'pound', 'even', 'male', 'fluf', 'surpris', 'he', 'alway', 'hair', 'shorter', 'side', '4', 'year', 'old', 'sudden', 'chang', 'fur', 'unexpect', 'skin', 'issu', 'complet', 'gone', 'happi', 'gave', 'food', 'tri']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.10462962962962961,Positive
Positive,4.0,"['rural', 'king', 'longer', 'offer', 'hous', 'brand', 'dog', 'food', 'cargil', 'dog', 'well', 'egg', 'ad', 'protein', 'seem', 'compar', 'except', 'inclus', 'meat', 'meal', 'mean', 'anyth', 'skin', '', 'ear', 'yeast', 'still', 'control', 'start', 'eat', 'weed', '', 'throw', 'im', 'blend', 'green', 'put', 'food', 'seem', 'stop', 'realli', 'miss', 'rural', 'king', 'pet', 'food', 'close', 'reason', 'come']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.128125,Negative
Positive,4.0,"['dog', 'realli', 'like', 'food', 'everi', 'time', 'reorder', 'f', 'ing', 'switch', 'differ', 'wag', 'food', 'f', 'ing', 'thing', 'happen', 'go', 'chewycom', 'least', 'stock']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.3,Negative
Neutral,3.0,"['realli', 'tri', 'like', 'food', 'gave', 'coupl', 'bag', 'quit', 'first', 'thing', 'notic', 'chang', 'dog', 'smell', 'start', 'smell', 'like', 'dog', 'kennel', 'case', 'also', 'coat', 'felt', 'oili', 'feel', 'soft', 'normal', 'third', 'notic', 'stool', 'becam', 'larger', 'frequent', 'told', 'use', 'food', 'effect', 'also', 'bull', 'mastiffpit', 'bull', 'mix', '100', 'pass', 'ga', 'becam', 'much', 'wors', 'big', 'differ', 'brand', 'food', 'sinc', 'switch', 'back', 'diamond', 'brand', 'happier']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.08888888888888889,Positive
Positive,4.0,"['bought', 'mani', 'dri', 'food', 'past', '…bluewildernessrachael', 'ray', 'variou', 'purina', 'product', 'merrick', 'probabl', 'mani', 'sinc', 'choic', 'never', 'end', 'particular', 'brand', 'flavor', 'munch', 'time', 'time', 'home', 'cook', 'meal', 'make', 'diabet', 'finish', 'even', 'bought', 'anoth', 'bag', 'recent']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.02777777777777778,Negative
Positive,4.0,"['stomach', 'upset', 'last', 'brand', 'we’v', 'tri', 'last', '1', '12', 'year', 'shown', '3', 'month', 'i’m', 'call', 'win', 'love', 'tast', 'poop', 'look', 'good']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.4,Positive
Neutral,3.0,"['golden', 'retriev', 'food', 'last', 'near', 'three', 'year', 'price', 'chang', 'much', 'went', 'order', 'today', 'price', 'sinc', 'near', '6', 'week', 'ago', 'gone', '1700', '', 'also', 'get', '30lb', 'bag', 'would', 'nice', 'zipper', 'close', 'bag', 'also', 'offer', 'middl', 'side', 'like', '15lb', 'would', 'stay', 'fresher', 'long', 'easier', 'travel', 'thank', '']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.17857142857142858,Positive
Positive,4.0,"['pleas', 'brand', 'plan', 'switch', 'sinc', 'puppi', 'well', 'food', 'thank']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['airedal', '4', 'year', 'old', 'weigh', '65', 'pound', 'love', 'dog', 'food', 'year', 'great', 'health']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.4666666666666666,Positive
Positive,4.0,"['play', 'video', 'wag', 'dog', 'food', 'say', 'elvi', 'love', 'price', 'good', 'doesn’t', 'smell', 'bad']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.1666666666666667,Positive
Neutral,3.0,"['dog', 'like', 'flavor', 'realli', 'like', 'price', 'lil', 'pup', 'hair', 'start', 'fall', 'skin', 'itchi', 'irrit', 'start', 'switch', 'food', 'stop', 'shortli', 'switch', 'new', 'brand', 'know', 'dog', 'allerg', 'particular', 'ingredi', 'im', 'entir', 'blame', 'food', 'bewar']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.1515151515151515,Positive
Positive,5.0,"['famili', 'dog']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', 'food', 'especi', 'salmon', 'rice', 'grate', 'amazon', 'honor', 'subscrib', 'save', 'order', 'first', 'i’v', 'notic', 'brand', 'dog', 'food', 'frequent', 'stock', 'also', 'think', 'great', 'sign', 'hope', 'increas', 'demand', 'product', 'becom', 'readili', 'avail', 'popular', 'cousin', 'new', 'dog', 'picki', 'eater', 'absolut', 'love', 'food']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.41233766233766234,Positive
Positive,5.0,"['dog', 'doesnt', 'love', 'eat', 'eat', 'food', 'look', 'healthi', 'descript', 'fact', 'eat', 'well', 'whole', 'bowl', 'im', 'happi']",5,Positive,5,Positive,5.0,Positive,4.0,Positive,5.0,Positive,0.0,Neutral,0.35,Positive
Positive,5.0,"['two', 'shitz', 'shu’', '13', '', '4', 'picki', 'come', 'food', 'read', 'review', 'dog', 'food', 'thought', 'would', 'give', 'tri', 'great', 'surpris', 'found', 'love', 'food', 'dog', 'owner', 'stress', 'pooch', 'eat', 'wonder', 'would', 'ever', 'find', 'someth', 'would', 'like', 'well']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,5.0,"['dog', 'picki', 'realli', 'love', 'food', 'ingredi', 'compar', 'one', 'expens', 'brand', 'far', 'better', 'price']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3666666666666667,Positive
Negative,2.0,"['introduc', 'food', '14', 'regular', 'amount', 'mix', 'previou', 'food', 'period', 'week', 'mix', '34', 'wag', '14', 'regular', 'food', 'per', 'instruct', 'turn', 'two', 'smallish', 'dog', 'go', 'abl', 'eat', 'eat', 'breakfast', 'dinner', 'small', 'midday', 'kibbl', '“treats”', 'otherwis', 'healthi', 'overweight', 'weird', 'thing', 'consist', 'vomit', 'eat', 'rumor', 'say', 'small', 'dog', 'high', 'protein', 'food', 'end', 'vomit', 'low', 'blood', 'sugar…that’', 'weird', 'i’v', 'tri', 'use', 'what’', 'left', '“wag”', 'food', 'mix', 'small', 'amount', 'food', 'agre', 'good', 'news', 'aren’t', 'mani', 'preserv', 'it…i’v', 'huge', 'bag', 'long', 'it’', 'start', 'smell', 'icki', 'hope', 'find', 'better', 'price', 'okay', 'dog', 'food', 'one', 'isn’t']",2,Negative,2,Negative,2.0,Negative,2.0,Negative,2.0,Negative,0.0,Neutral,0.03066666666666668,Positive
Neutral,3.0,"['read', 'bunch', 'posit', 'review', 'includ', 'said', 'weren’t', 'sure', 'picki', 'dog', 'would', 'eat', '—', 'bought', 'pup', 'isn’t', 'pickiest', 'eater', 'littl', 'picki', 'anyway', 'won’t', 'eat', 'realli', 'bummer', 'share', 'case', 'semi', 'picki', 'eater', 'fenc']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.5,Positive
Negative,2.0,"['bought', '3', 'time', 'june', 'juli', '2022', 'juli', '2023', 'don’t', 'rememb', 'issu', '2', 'bag', 'bought', '2022', 'switch', 'dog', '2023', 'caus', 'boy', 'doberman', 'min', 'pin', 'sever', 'indigest', 'vomit', 'slow', 'convers', 'recommend', 'got', 'concern', 'week', 'later', 'littl', 'one', 'puke', 'big', 'one', 'well', 'went', 'vet', 'think', 'ingest', 'someth', 'vet', 'said', 'food', 'make', 'absolut', 'sens', 'long', 'durat', 'puke', 'time', 'line', 'don’t', 'know', 'wrong', 'batch', 'someth']",2,Negative,2,Negative,2.0,Negative,2.0,Negative,2.0,Negative,0.0,Neutral,-0.17,Negative
Positive,4.0,"['dog', 'love', 'food', 'found', 'similar', 'food', 'exact', 'ingredi', 'much', 'less', 'big', 'box', 'store', 'also', 'found', 'similar', 'food', 'ingredi', 'onlin', 'less', 'i’d', 'continu', 'buy', 'cost', 'inlin', 'other', 'similar', 'qualiti', 'ingredi', 'tast', 'wise', 'dog', 'gobbl', 'salmon', 'sweet', 'potato', 'better', 'ingredi', 'good', 'dog', 'dri', 'skin', '', 'fur', 'shine']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.19551282051282054,Positive
Neutral,3.0,"['product', 'fine', 'although', 'compar', 'food', 'brand', 'issu', 'everi', 'month', 'anoth', 'price', 'increas', 'sinc', '2020', '37bag', 'gone', 'last', 'month', 'may', '60', '63', 'longer', 'afford', 'brand', 'switch']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.20833333333333334,Positive
Negative,2.0,"['tri', 'food', 'dog', 'wasnt', 'happi', 'result', 'initi', 'want', 'order', 'subsrcib', 'save', 'conveni', 'gave', '90', 'day', 'trial', 'run', 'worst', '90', 'day', 'dog', 'digest', 'life', 'caus', 'vomit', 'runni', 'stool', 'immedi', 'upon', 'introduc', 'wag', 'food', 'dog', 'snub', 'slowli', 'blend', 'normal', 'food', 'would', 'eat', 'around', 'eventu', 'eat', 'least', 'week', 'three', 'dog', 'would', 'vomit', 'refus', 'eat', 'next', 'day', 'whole', 'time', 'runni', 'stool', 'great', 'pyrene', 'would', 'actual', 'flip', 'bowl', 'look', 'like', 'crazi', 'one', 'day', 'queensland', 'puke', '6', 'time', 'tri', 'feed', 'remain', 'food', 'wild', 'chicken', 'wouldnt', 'eat', 'immedi', 'toss', 'wag', 'went', 'back', 'normal', 'food', 'dog', 'havent', 'puke', 'sinc', 'food', 'threw', 'chicken', 'still', 'ground', 'even', 'field', 'mice', 'wont', 'eat', 'im', 'sure', 'food', 'wasnt', 'work', 'dog', 'suspect', 'cheap', 'ingredi', 'bad', 'manufactur', 'process', 'honestli', 'id', 'rather', 'feed', 'dog', 'old', 'roy', 'garbag']",2,Negative,2,Negative,2.0,Negative,2.0,Negative,2.0,Negative,0.0,Neutral,-0.04999999999999998,Negative
Positive,5.0,"['dog', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Neutral,3.0,"['alway', 'avail']",3,Neutral,3,Neutral,3.0,Neutral,4.0,Positive,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['bought', '“cookies”', 'two', 'small', 'dog', 'realli', 'like', 'varieti', 'treat', 'like', 'made', 'big', 'dog', 'food', 'compani', 'dog', 'like', 'tast', 'good', 'piec', 'broken', 'guess', 'dog', 'don’t', 'care', 'great', 'train', 'treat', 'buy']",5,Positive,3,Neutral,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.16999999999999998,Positive
Positive,4.0,"['tri', 'wag', 'mix', 'top', 'brand', 'kibbl', 'tri', 'set', 'price', 'two', 'bag', 'sacrif', 'much', 'ingredi', 'list', 'ok', 'far', 'dog', 'stool', 'seem', 'chang', 'appetit', 'upset', 'stomach', 'picki', 'eater', 'mastiff', 'dont', 'seem', 'mind', 'food', 'review', 'brand', 'base', 'dog', 'reaction', 'tri', 'sampl', 'bag', 'first', 'far', 'good', '👍']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.19374999999999998,Positive
Positive,5.0,"['want', 'unti', '623', 'amost', '3', 'bag', 'stock', 'one', 'small', 'day', 'jackrussel', 'tri', 'get', 'right', 'place', 'person', 'get', 'stop', 'oft', 'restart', 'need', 'need', 'ot', 'way', 'thank', 'dog', 'love', 'food', 'well', 'kept', 'addit', 'caaeser', 'food', 'wet', 'food', 'need', 'often']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.10892857142857143,Positive
Positive,5.0,"['realli', 'smell', 'human', 'grade', 'smell', 'delici', 'tri', 'littl', 'bite', 'definit', 'dog', 'bland', 'like', 'sugar', 'ye', 'safe', 'healthi', 'treat', 'children', 'oop', 'dog', 'lol', 'approv', 'smell', 'amaz']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.2833333333333333,Positive
Positive,5.0,"['first', 'time', 'buy', 'wagamazon', 'dog', 'treat', 'i’m', 'impress', 'ingredi', 'size', 'valu', 'far', 'dog', 'realli', 'like', 'textur', 'seem', 'perfect', 'age', 'cooki', 'smell', 'realli', 'good', 'break', 'third', 'easili']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.41,Positive
Positive,5.0,"['dedic', 'pet', 'parent', 'season', 'amazon', 'review', 'im', 'alway', 'lookout', 'healthi', 'delici', 'treat', 'furri', 'companion', 'amazon', 'brand', '', 'wag', 'expedit', 'dog', 'treat', 'pumpkin', '', 'chia', 'seed', 'flavor', 'becom', 'delight', 'addit', 'daili', 'routin', 'organ', 'good', 'one', 'standout', 'featur', 'treat', 'organ', 'natur', 'confid', 'offer', 'dog', 'know', 'made', 'premium', 'organ', 'ingredi', 'peac', 'mind', 'tasti', 'reward', 'pup', 'nongmo', 'glutenfre', 'fact', 'treat', 'nongmo', 'glutenfre', 'underscor', 'commit', 'qualiti', 'wag', 'expedit', 'clearli', 'understand', 'import', 'provid', 'wholesom', 'snack', 'fourleg', 'friend', 'delici', 'pumpkin', 'chia', 'seed', 'flavor', 'pumpkin', 'chia', 'seed', 'flavor', 'hit', 'household', 'dog', 'eagerli', 'await', 'treat', 'time', 'love', 'see', 'joy', 'eye', 'savor', 'everi', 'bite', 'winwin', 'situat', 'treat', 'trust', 'treat', 'delici', 'theyr', 'also', 'trustworthi', 'theyr', 'made', 'care', 'ensur', 'dog', 'receiv', 'snack', 'align', 'dietari', 'need', 'versatil', 'reward', 'use', 'treat', 'train', 'special', 'reward', 'small', 'size', 'make', 'conveni', 'train', 'session', 'dog', 'tail', 'wag', 'excit', 'everi', 'time', 'earn', 'one', 'conclus', 'amazon', 'brand', '', 'wag', 'expedit', 'human', 'grade', 'organ', 'biscuit', 'dog', 'treat', 'earn', 'perman', 'spot', 'pantri', 'theyr', 'testament', 'qualiti', 'offer', 'blend', 'organ', 'ingredi', 'nongmo', 'good', 'mouthwat', 'flavor', 'dog', 'ador', 'respons', 'pet', 'owner', 'amazon', 'review', 'wholeheartedli', 'recommend', 'treat', 'fellow', 'dog', 'parent', 'without', 'doubt', 'tailwag', 'delight', 'bring', 'joy', 'furri', 'famili', 'member']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.4508928571428571,Positive
Positive,4.0,"['realli', 'hard', 'crunch', 'felt', 'overcook']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.2916666666666667,Negative
Positive,5.0,"['im', 'pretti', 'care', 'feed', 'dog', 'wasnt', 'sure', 'felt', 'produc', 'amazon', 'compani', 'doesnt', 'special', 'pet', 'food', 'ingredi', 'seem', 'ok', 'list', 'organ', 'human', 'grade', 'dog', 'picki', 'come', 'biscuit', 'type', 'treat', 'like', 'two', 'second', 'contempl', 'tri', 'one', 'smell', 'amaz', 'like', 'fresh', 'pumpkin', 'bread', 'didnt', 'guy', 'pleas', 'report', 'back', 'lol', 'come', 'bigger', 'piec', 'easili', 'broken', 'three', 'smaller', 'piec', 'one', 'size', 'nickel', 'she', 'gone', 'though', 'whole', 'bag', 'kind', 'neg', 'reaction', 'nice', 'way', 'add', 'littl', 'pumpkin', 'chia', 'seed', 'dog', 'diet']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.24693877551020413,Positive
Positive,5.0,"['realli', 'like', 'treat', 'given', 'whole', 'easili', 'broken', '3', 'smaller', 'treat', 'dog', 'love', 'like', 'human', 'grade', 'basket', 'order']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.06,Positive
Positive,5.0,"['actual', 'ran', 'across', 'accid', 'happi', 'dog', 'definit', 'enjoy', 'look', 'ingredi', 'list', 'satisfi', 'buy', 'extrem', 'afford', 'got', '2', 'differ', 'flavor', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3,Positive
Neutral,3.0,"['dog', 'interest', 'wouldn’t', 'even', 'put', 'mouth']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', 'treat', 'get', 'peac', 'mind', 'human', 'grade', 'bit', 'pricey', 'though', 'amount', 'get']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.25,Positive
Positive,5.0,"['puppi', 'total', 'differ', 'prefer', 'food', 'wild', 'product', '', 'ingredi', 'list', 'goe', 'forev', 'everyth', 'label', 'organ']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.05,Positive
Positive,5.0,"['littl', 'dog', 'fussi', 'eater', 'like', 'eat', 'snack', 'dont', 'worthi', 'nutrit', 'valu', 'love', 'healthi', 'pumpkin', 'chia', 'seed', 'regul', 'bowel', 'treat', 'give', 'around', 'great', 'item']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,5.0,"['buy', 'puppi', 'enjoy', 'break', 'piec', 'easili', 'don’t', 'want', 'give', 'whole', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.30000000000000004,Positive
Positive,5.0,"['love', 'ingredi', 'treat', 'dog', 'ingredi', 'clean', 'good', 'know', 'give', 'dog', 'nourish', 'healthi', 'treat', 'without', 'chemic', 'filler']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5222222222222223,Positive
Positive,5.0,"['2', 'small', 'dog', 'bedtim', 'treat', 'go', 'right', 'pen', 'wait', 'treat', 'extrem', 'expens', 'given', 'other']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.029761904761904767,Negative
Positive,5.0,"['dog', 'realli', 'like', 'feel', 'like', 'they’r', 'healthier', 'treat', 'they’r', 'extrem', 'hard', 'though', 'first', 'worri', 'teeth', 'chew', 'they’v', 'problem']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.020833333333333343,Negative
Positive,5.0,"['love', 'price', 'qualiti', 'size']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['perfect', 'train', 'small', 'dog', 'two', 'maltes', 'puppi', 'love', 'tell', 'fresh', 'loud', 'crunch', 'make', 'puppi', 'eat', 'size', 'wouldnt', 'think', 'would', 'good', 'choic', 'larger', 'dog', 'would', 'like', 'teas', 'littl', 'prici', 'love', 'pet', 'heck']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.35625,Positive
Positive,5.0,"['love', 'love', 'love', '', 'broke', 'smaller', 'bite', 'size', 'bernedoodl', 'sensit', 'stomach', 'work', 'well', 'side', 'effect', 'buy']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.375,Positive
Positive,4.0,"['dog', 'enjoy', 'cooki']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.4,Positive
